,F1.1.tool,F1.1.rocrate,F1.2.tool,F1.2.rocrate,F2.1.tool,F2.1.rocrate,F3.1.tool,F3.1.rocrate,F4.1.tool,F4.1.rocrate,A1.1.tool,A1.1.rocrate,A1.2.tool,A1.2.rocrate,A1.3.tool,A1.3.rocrate,I1.1.tool,I1.1.rocrate,I1.2.tool,I1.2.rocrate,I3.1.tool,I3.1.rocrate,R1.1.tool,R1.1.rocrate,R1.1.1.tool,R1.1.1.rocrate,R1.2.1.tool,R1.2.1.rocrate,R1.3.1.tool,R1.3.1.rocrate,R1.3.2.tool,R1.3.2.rocrate,components,identifier,type,creation_mode,completness,number_of_resources,number_of_views,number_of_downloads
2781,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,bab95c54-b100-4a73-b828-1b3ed35aa1e8,Bibliography-centric Research Object,IMPORTED,50,2,2,7
2782,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,73e90c0d-b829-49f0-856f-cc1d0d7d13fd,Bibliography-centric Research Object,IMPORTED,50,2,11,5
2783,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,2f9090d8-5be4-4ed6-8c39-cd6553e11920,Bibliography-centric Research Object,IMPORTED,46,2,2,2
2784,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,7b6a2b71-f738-45ab-8eec-ddbbd66a4c68,Bibliography-centric Research Object,IMPORTED,50,2,2,7
2785,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,3a13ca14-65ba-4c0d-b93d-db67532a6a4d,Bibliography-centric Research Object,IMPORTED,46,2,2,5
2786,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,ff3b991c-68dc-4766-baaa-e966197e64ae,Bibliography-centric Research Object,IMPORTED,50,2,2,4
2787,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,19f2e294-d1d7-44b4-af71-1548dd701c8f,Bibliography-centric Research Object,IMPORTED,50,2,3,2
2788,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,26bd03df-df81-4738-b51e-5e60a3ead5b7,Bibliography-centric Research Object,IMPORTED,46,2,2,6
2789,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,cec2434b-6490-4225-a6b3-7394e44c86b9,Bibliography-centric Research Object,IMPORTED,50,2,2,2
2790,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,06573ae2-0628-4034-bc74-c9b839e31f12,Bibliography-centric Research Object,IMPORTED,46,2,2,5
2791,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,d82c1518-f3ca-488f-acea-546088a9634b,Bibliography-centric Research Object,IMPORTED,50,2,2,2
2792,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,18abf6c9-cabb-4e6b-901b-157506171e61,Bibliography-centric Research Object,IMPORTED,46,2,2,6
2793,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,d9f1e775-fdd9-49f7-b016-e22a9ec48a5e,Bibliography-centric Research Object,IMPORTED,46,2,2,8
2794,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,a8648abb-116c-4c46-b449-2ff53c8bf1da,Bibliography-centric Research Object,IMPORTED,50,2,2,6
2795,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,50db0d53-5e4f-45f1-8e86-6aba3e7d3f39,Bibliography-centric Research Object,IMPORTED,46,2,1,3
2796,10,0,0,10,5,0,0,0,0,10,5,0,5,5,0,0,5,5,5,5,0,10,0,9,5,0,5,0,5,5,0,0,10,f8fafb66-4349-4d35-a695-0db97605e324,Data-centric Research Object,IMPORTED,61,9,6,2
2797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e2e4ab8-c5ba-40dc-b07a-2187dd250263,Data-centric Research Object,IMPORTED,61,9,6,5
2798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246cce20-2f36-4bfb-8de4-256d0dcbe60c,Data-centric Research Object,IMPORTED,61,9,8,6
2799,2,0,0,2,2,0,0,0,0,2,2,0,2,0,0,0,2,0,2,0,0,2,0,1,2,0,2,0,2,0,0,0,2,ef3c7641-4381-436f-b5f4-7843276d7542,Data-centric Research Object,IMPORTED,54,1,0,5
2800,19,0,0,19,4,0,0,0,0,19,4,0,4,15,0,0,4,15,4,15,0,19,0,5,4,0,4,0,4,15,0,0,19,14bb3e89-be3f-4a3f-b968-dae249ccfb19,Process-centric Research Object,IMPORTED,0,18,1,5
2801,11,0,0,11,8,0,0,0,0,11,8,0,8,3,0,0,8,3,8,3,0,11,0,7,8,0,8,0,8,3,0,0,11,763ddf15-a733-49eb-be71-484adde6e339,Basic Research Object,IMPORTED,60,10,1,6
2802,8,0,0,8,5,0,0,0,0,8,5,0,5,3,0,0,5,3,5,3,0,8,0,3,5,0,5,0,5,3,0,0,8,63446dba-25e6-4053-b676-9a2d88923a25,Workflow-centric Research Object,IMPORTED,68,7,8,2
2803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30ca5111-7474-48e8-bc4b-d3eacf72259c,Data-centric Research Object,IMPORTED,43,9,0,3
2804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709f898d-51da-4a77-b256-78701d733d98,Basic Research Object,IMPORTED,66,9,5,6
2805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50517319-0d07-4453-99dd-fa38867dd545,Basic Research Object,IMPORTED,66,9,6,6
2806,10,0,0,10,5,0,0,0,0,10,5,0,5,5,0,0,5,5,5,5,0,10,0,9,5,0,5,0,5,5,0,0,10,bd98ea63-f016-4473-928b-6540b2994672,Basic Research Object,IMPORTED,66,9,8,7
2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d1eca593-02c4-419d-9c5b-13bb9c56b225,Data-centric Research Object,IMPORTED,69,3,1,6
2808,2,0,0,2,2,0,0,0,0,2,2,0,2,0,0,0,2,0,2,0,0,2,0,1,2,0,2,0,2,0,0,0,2,1add41c2-ccd0-4a2f-98bf-6dcc097dd874,Basic Research Object,IMPORTED,43,1,0,5
2809,10,0,0,10,5,0,0,0,0,10,5,0,5,5,0,0,5,5,5,5,0,10,0,9,5,0,5,0,5,5,0,0,10,9818f4df-2fcb-40d7-9ee9-a8165e49bc24,Data-centric Research Object,IMPORTED,61,9,7,7
2810,4,0,0,4,1,0,0,0,0,4,1,0,1,3,0,0,1,3,1,3,0,4,0,0,1,0,1,0,1,3,0,0,4,d7f69499-017b-4d33-bf14-9c8ba5db5a6e,Basic Research Object,IMPORTED,59,3,2,4
2811,3,0,0,3,1,0,0,0,0,3,1,0,1,2,0,0,1,2,1,2,0,3,0,0,1,0,1,0,1,2,0,0,3,fbcde5a7-515e-4035-8fa3-356db1929881,Basic Research Object,IMPORTED,51,2,1,2
2812,4,0,0,4,1,0,0,0,0,4,1,0,1,3,0,0,1,3,1,3,0,4,0,0,1,0,1,0,1,3,0,0,4,0525f9eb-60ca-4ade-a57f-2743f6c34fc2,Basic Research Object,IMPORTED,59,3,5,3
2813,4,0,0,4,2,0,0,0,0,4,2,0,2,2,0,0,2,2,2,2,0,4,0,3,2,0,2,0,2,2,0,1,4,8b4bacb3-75cd-40fb-bf52-cc2069c1dd8e,Data-centric Research Object,IMPORTED,69,3,2,3
2814,3,0,0,3,3,0,0,0,0,3,3,0,3,0,0,0,3,0,3,0,0,3,0,2,3,0,3,0,3,0,0,0,3,c088e554-168f-4c30-b4ce-de5be19dbc17,Basic Research Object,IMPORTED,34,2,1,4
2815,3,0,0,3,3,0,0,0,0,3,3,0,3,0,0,0,3,0,3,0,0,3,0,2,3,0,3,0,3,0,0,0,3,80a6582e-cf12-44c0-866e-4c8040185cfe,Basic Research Object,IMPORTED,34,2,1,6
2816,2,0,0,2,2,0,0,0,0,2,2,0,2,0,0,0,2,0,2,0,0,2,0,1,2,0,2,0,2,0,0,0,2,71da5ffb-d978-4c9f-88bc-4ab9c28e8ab0,Basic Research Object,IMPORTED,34,1,1,5
2817,10,0,0,10,10,0,0,0,0,10,10,0,10,0,0,0,10,0,10,0,0,10,0,9,10,0,10,0,10,0,0,0,10,91022d02-5a6d-412c-9a10-5fcb49e28c29,Data-centric Research Object,IMPORTED,43,9,1,5
2818,11,0,0,11,11,0,0,0,0,11,11,0,11,0,0,0,11,0,11,0,0,11,0,10,11,0,11,0,11,0,0,0,11,3ca878ef-81c7-48a7-acbf-b9c30e26e189,Bibliography-centric Research Object,IMPORTED,54,10,1,4
2819,7,0,0,7,5,0,0,0,0,7,5,0,5,2,0,0,5,2,5,2,0,7,0,4,5,0,5,0,5,2,0,0,7,d4ef0aaf-6830-4147-868b-91f2603e79a0,Basic Research Object,IMPORTED,50,6,4,4
2820,7,0,0,7,5,0,0,0,0,7,5,0,5,2,0,0,5,2,5,2,0,7,0,4,5,0,5,0,5,2,0,0,7,9da1a81d-12f2-43ab-94df-23566a9b7b97,Basic Research Object,IMPORTED,50,6,2,5
2821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480df888-9505-401f-82bc-d04290f9b609,Basic Research Object,IMPORTED,17,2,2,1
2822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70820ee7-2aaf-4cd7-91cc-1d940a096d00,Basic Research Object,IMPORTED,50,2,3,5
2823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e561efb6-166b-4ee0-9d4a-33ba48611a81,Basic Research Object,IMPORTED,50,2,2,7
2824,2,0,0,2,1,0,0,0,0,2,1,0,1,1,0,0,1,1,1,1,0,2,0,0,1,0,1,0,1,1,0,0,2,92d87570-42e2-415c-8866-8cc5a5853804,Basic Research Object,IMPORTED,43,1,2,5
2825,2,0,0,2,1,0,0,0,0,2,1,0,1,1,0,0,1,1,1,1,0,2,0,0,1,0,1,0,1,1,0,0,2,34af5b35-dabb-421d-af83-58387f2152cc,Basic Research Object,IMPORTED,43,1,2,1
2826,4,0,0,4,2,0,0,0,0,4,2,0,2,2,0,0,2,2,2,2,0,4,0,1,2,0,2,0,2,2,0,0,4,ed9a0610-c7e2-4dc1-8d89-f0d8bdd2bc4a,Basic Research Object,IMPORTED,50,3,2,5
2827,4,0,0,4,1,0,0,0,0,4,1,0,1,3,0,0,1,3,1,3,0,4,0,0,1,0,1,0,1,3,0,0,4,e487fcfd-cf14-4305-8358-6da8baa87063,Basic Research Object,IMPORTED,59,3,2,6
2828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56f7eda7-4517-4e0c-ab4d-9471fdcd184d,Basic Research Object,IMPORTED,50,2,2,7
2829,4,0,0,4,2,0,0,0,0,4,2,0,2,2,0,0,2,2,2,2,0,4,0,1,2,0,2,0,2,2,0,0,4,c2cfd287-70b0-4550-b17f-ed98aa8cf6af,Basic Research Object,IMPORTED,50,3,2,5
2830,4,0,0,4,2,0,0,0,0,4,2,0,2,2,0,0,2,2,2,2,0,4,0,1,2,0,2,0,2,2,0,0,4,13eeda7a-4b25-441e-ab93-660250cde1dd,Basic Research Object,IMPORTED,50,3,2,6
2831,4,0,0,4,2,0,0,0,0,4,2,0,2,2,0,0,2,2,2,2,0,4,0,1,2,0,2,0,2,2,0,0,4,04d48c88-8bb0-4b56-98ef-365cce1d135e,Basic Research Object,IMPORTED,50,3,2,7
2832,7,0,0,7,5,0,0,0,0,7,5,0,5,2,0,0,5,2,5,2,0,7,0,4,5,0,5,0,5,2,0,0,7,1744300b-b766-4568-9590-c94f7a4cd3e0,Basic Research Object,IMPORTED,50,6,4,7
2833,6,0,0,6,6,0,0,0,0,6,6,0,6,0,0,0,6,0,6,0,0,6,0,5,6,0,6,0,6,0,0,1,6,f5dd5f95-c76c-41a6-9825-c7667205d8e1,Bibliography-centric Research Object,IMPORTED,60,5,1,4
2834,4,0,0,4,2,0,0,0,0,4,2,0,2,2,0,0,2,2,2,2,0,4,0,1,2,0,2,0,2,2,0,0,4,c0993783-4879-4eb3-bbd1-a3a5f0d77f57,Basic Research Object,IMPORTED,50,3,2,6
2835,4,0,0,4,2,0,0,0,0,4,2,0,2,2,0,0,2,2,2,2,0,4,0,1,2,0,2,0,2,2,0,0,4,07b4a06b-fb2d-49a3-9a8c-776bbfc801f3,Basic Research Object,IMPORTED,50,3,2,3
2836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44fc0b8a-04aa-420d-af15-2eeb016bd50b,Basic Research Object,IMPORTED,59,2,1,8
2837,3,0,0,3,1,0,0,0,0,3,1,0,1,2,0,0,1,2,1,2,0,3,0,0,1,0,1,0,1,2,0,0,3,61b928a0-55cd-4ae5-841b-059710a97cd1,Basic Research Object,IMPORTED,59,2,1,4
2838,3,0,0,3,3,0,0,0,0,3,3,0,3,0,0,0,3,0,3,0,0,3,0,2,3,0,3,0,3,0,0,0,3,2b710399-7abb-4979-a347-a80dfc87fa18,Basic Research Object,IMPORTED,51,2,1,3
2839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8e6ec108-0fe7-491d-995f-8ba387fbe334,Basic Research Object,IMPORTED,59,3,2,1
2840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7ba2745f-f3fc-4cef-8db2-ba91549b21dc,Basic Research Object,IMPORTED,59,3,2,6
2841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13328119-31db-450e-b4be-abc7d8164bf0,Basic Research Object,IMPORTED,59,3,2,5
2842,5,0,0,5,1,0,0,0,0,5,1,0,1,4,0,0,1,4,1,4,0,5,0,0,1,0,1,0,1,4,0,0,5,757ab53e-617a-4760-a4fa-e20f95544af0,Workflow-centric Research Object,IMPORTED,51,4,2,1
2843,10,0,0,10,10,0,0,0,0,10,10,0,10,0,0,0,10,0,10,0,0,10,0,9,10,0,10,0,10,0,0,0,10,001f898c-bbd9-4ab1-9d15-9c13bcb1a9c3,Basic Research Object,IMPORTED,43,9,1,1
2844,4,0,0,4,2,0,0,0,0,4,2,0,2,2,0,0,2,2,2,2,0,4,0,3,2,0,2,0,2,2,0,1,4,4aa125c0-5c2c-4928-b268-93a157010ca1,Data-centric Research Object,IMPORTED,77,3,2,6
2845,4,0,0,4,2,0,0,0,0,4,2,0,2,2,0,0,2,2,2,2,0,4,0,1,2,0,2,0,2,2,0,0,4,8792b637-44b7-4ca9-ac6d-9fb7d6fe4658,Data-centric Research Object,IMPORTED,68,3,2,1
2846,41,0,0,41,21,0,0,0,0,41,21,0,21,20,0,0,21,20,21,20,0,41,0,20,21,0,21,0,21,20,0,2,41,0dabc458-4e94-4754-a6db-ac17b45fc166,Workflow-centric Research Object,IMPORTED,60,40,10,9
2847,3,0,0,3,1,0,0,0,0,3,1,0,1,2,0,0,1,2,1,2,0,3,0,0,1,0,1,0,1,2,0,0,3,036c21a4-ad7f-4e02-bfac-0ac9c912ff5c,Workflow-centric Research Object,IMPORTED,51,2,2,8
2848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a5b1ec01-e479-4ee8-ba12-9f87d4560208,Basic Research Object,IMPORTED,75,22,3,5
2849,37,0,0,37,14,0,0,0,0,37,14,0,14,23,0,0,14,23,14,23,0,37,0,15,14,0,14,0,14,23,0,2,37,289fac63-cb7a-4198-a55a-786c3aeb61c6,Basic Research Object,IMPORTED,0,36,3,6
2850,9,0,0,9,1,0,0,0,0,9,1,0,1,8,0,0,1,8,1,8,0,9,0,2,1,0,1,0,1,8,0,0,9,caf995e7-78a2-4cb3-a295-28565a60cb61,Workflow-centric Research Object,IMPORTED,68,8,2,2
2851,2,0,0,2,1,0,0,0,0,2,1,0,1,1,0,0,1,1,1,1,0,2,0,1,1,0,1,0,1,1,0,0,2,df5810d0-0597-4c3f-b907-115d60b3685a,Workflow-centric Research Object,IMPORTED,66,1,1,7
2852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527ed734-0758-489f-877d-0c003a481c80,Data-centric Research Object,IMPORTED,60,10,3,9
2853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09eed9e6-cd5a-42a0-a622-3088e4c0ee29,Data-centric Research Object,IMPORTED,51,10,2,8
2854,44,0,0,44,22,0,0,0,0,44,22,0,22,22,0,0,22,22,22,22,0,44,0,22,22,0,22,0,22,22,0,0,44,9f6c7885-da63-47da-8ae0-a57e87c42e82,Workflow-centric Research Object,IMPORTED,60,43,11,5
2855,3,0,0,3,3,0,0,0,0,3,3,0,3,0,0,0,3,0,3,0,0,3,0,2,3,0,3,0,3,0,0,1,3,3532daf6-403c-48bb-990e-57f897ce4628,Bibliography-centric Research Object,IMPORTED,68,2,1,6
2856,11,0,0,11,10,0,0,0,0,11,10,0,10,1,0,0,10,1,10,1,0,11,0,9,10,0,10,0,10,1,0,1,11,57294633-c17e-40d2-a2c4-408f81e4c72e,Data-centric Research Object,IMPORTED,51,10,1,5
2857,10,0,0,10,8,0,0,0,0,10,8,0,8,2,0,0,8,2,8,2,0,10,0,7,8,0,8,0,8,2,0,2,10,02204bef-b3c3-448e-9d99-9685006f2ded,Data-centric Research Object,IMPORTED,51,9,2,7
2858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a548e2b3-da21-4bd9-a10f-68629f2d94d3,Workflow-centric Research Object,IMPORTED,60,19,12,3
2859,2,0,0,2,1,0,0,0,0,2,1,0,1,1,0,0,1,1,1,1,0,2,0,0,1,0,1,0,1,1,0,0,2,912ce04f-efcc-4ed8-9e23-0f7319d38a47,Basic Research Object,IMPORTED,59,1,1,4
2860,5,0,0,5,1,0,0,0,0,5,1,0,1,4,0,0,1,4,1,4,0,5,0,0,1,0,1,0,1,4,0,0,5,740615ce-9681-4f18-9a39-6846812b8912,Basic Research Object,IMPORTED,59,4,2,2
2861,5,0,0,5,1,0,0,0,0,5,1,0,1,4,0,0,1,4,1,4,0,5,0,0,1,0,1,0,1,4,0,0,5,5992ef0f-d3b6-4330-9f5d-b96a6575ab36,Basic Research Object,IMPORTED,59,4,2,5
2862,4,0,0,4,1,0,0,0,0,4,1,0,1,3,0,0,1,3,1,3,0,4,0,0,1,0,1,0,1,3,0,0,4,7c7ef83b-38c4-4e7a-912f-8e8e6bcd0a1e,Data-centric Research Object,IMPORTED,50,3,9,5
2863,3,0,0,3,1,0,0,0,0,3,1,0,1,2,0,0,1,2,1,2,0,3,0,0,1,0,1,0,1,2,0,0,3,0bda4c52-aa8d-4cf6-9358-bcd28f91623f,Basic Research Object,IMPORTED,43,2,2,4
2864,4,0,0,4,1,0,0,0,0,4,1,0,1,3,0,0,1,3,1,3,0,4,0,0,1,0,1,0,1,3,0,0,4,80324cfd-c2ac-4838-94be-64b95289a8d5,Basic Research Object,IMPORTED,34,3,2,2
2865,3,0,0,3,1,0,0,0,0,3,1,0,1,2,0,0,1,2,1,2,0,3,0,0,1,0,1,0,1,2,0,0,3,fdfb99d9-b9d3-459e-b6a8-1229007d569d,Basic Research Object,IMPORTED,60,2,10,5
2866,4,0,0,4,1,0,0,0,0,4,1,0,1,3,0,0,1,3,1,3,0,4,0,0,1,0,1,0,1,3,0,0,4,7dd5dfc8-0c52-4590-b4c7-a7daac6dd6c3,Basic Research Object,IMPORTED,59,3,2,6
2867,4,0,0,4,1,0,0,0,0,4,1,0,1,3,0,0,1,3,1,3,0,4,0,0,1,0,1,0,1,3,0,0,4,f45dad1e-76d3-4c54-b0f6-1244dbe2d1c5,Basic Research Object,IMPORTED,59,3,2,5
2868,19,0,0,19,10,0,0,0,0,19,10,0,10,9,0,0,10,9,10,9,0,19,0,9,10,0,10,0,10,9,0,1,19,9847bfba-fb2e-45cf-9d9c-d8b2d8e6b970,Workflow-centric Research Object,IMPORTED,60,18,3,6
2869,10,0,0,10,4,0,0,0,0,10,4,0,4,6,0,0,4,6,4,6,0,10,0,3,4,0,4,0,4,6,0,0,10,573ffa10-8a87-4870-8ce0-8d0bc933b5ca,Basic Research Object,IMPORTED,43,9,2,2
2870,3,0,0,3,1,0,0,0,0,3,1,0,1,2,0,0,1,2,1,2,0,3,0,1,1,0,1,0,1,2,0,0,3,bae7cc78-002d-4253-acfe-34ebb5d3fb34,Basic Research Object,IMPORTED,34,2,1,7
2871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f29e9cb2-2c95-4db8-af48-13d6bb5fe2b5,Data-centric Research Object,IMPORTED,54,9,2,11
2872,10,0,0,10,7,0,0,0,0,10,7,0,7,3,0,0,7,3,7,3,0,10,0,6,7,0,7,0,7,3,0,2,10,c313affd-5afd-4981-9a70-9d76470ab3ca,Data-centric Research Object,IMPORTED,54,9,2,7
2873,16,0,0,16,16,0,0,0,0,16,16,0,16,0,0,0,16,0,16,0,0,16,0,15,16,0,16,0,16,0,0,0,16,cc022aa1-0200-4fdc-b9d7-98d0ff47d772,Basic Research Object,IMPORTED,43,15,1,6
2874,16,0,0,16,16,0,0,0,0,16,16,0,16,0,0,0,16,0,16,0,0,16,0,15,16,0,16,0,16,0,0,0,16,cc6efeb2-8312-4382-ab75-502e9e6adc22,Basic Research Object,IMPORTED,43,15,1,5
2875,18,0,0,18,18,0,0,0,0,18,18,0,18,0,0,0,18,0,18,0,0,18,0,17,18,0,18,0,18,0,0,2,18,33a4e325-356f-4d69-b0dd-f3488d881b88,Basic Research Object,IMPORTED,51,17,1,5
2876,10,0,0,10,7,0,0,0,0,10,7,0,7,3,0,0,7,3,7,3,0,10,0,6,7,0,7,0,7,3,0,0,10,8d579b48-3bea-4150-aa70-bd794dbc0c32,Basic Research Object,IMPORTED,41,9,9,4
2877,11,0,0,11,1,0,0,0,0,11,1,0,1,10,0,0,1,10,1,10,0,11,0,0,1,0,1,0,1,10,0,0,11,438a9fea-859d-44e0-87aa-ed01849c1cfb,Basic Research Object,IMPORTED,51,10,2,4
2878,11,0,0,11,1,0,0,0,0,11,1,0,1,10,0,0,1,10,1,10,0,11,0,0,1,0,1,0,1,10,0,0,11,7497ed54-bbce-4835-9585-f0cdccb484fa,Basic Research Object,IMPORTED,51,10,2,5
2879,6,0,0,6,6,0,0,0,0,6,6,0,6,0,0,0,6,0,6,0,0,6,0,5,6,0,6,0,6,0,0,0,6,a93b86a4-2122-4b71-88f8-8bd3da750680,Workflow-centric Research Object,IMPORTED,76,5,1,6
2880,4,0,0,4,1,0,0,0,0,4,1,0,1,3,0,0,1,3,1,3,0,4,0,0,1,0,1,0,1,3,0,0,4,9504a762-10f3-493b-b63c-2b7c16fa785d,Basic Research Object,IMPORTED,50,3,10,6
2881,8,0,0,8,4,0,0,0,0,8,4,0,4,4,0,0,4,4,4,4,0,8,0,3,4,0,4,0,4,4,0,0,8,7fa6910f-863c-4f52-a428-b06c0dac1f28,Basic Research Object,IMPORTED,43,7,2,3
2882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a4b69c85-6dec-4376-80c8-8259a1110631,Basic Research Object,IMPORTED,60,14,11,3
2883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e22eede0-22d5-41fa-bae5-4a64216d499b,Basic Research Object,IMPORTED,50,1,1,2
2884,15,0,0,15,14,0,0,0,0,15,14,0,14,1,0,0,14,1,14,1,0,15,0,12,14,0,14,0,14,1,0,1,15,4665949d-1898-4e13-b810-0e12a8793392,Basic Research Object,IMPORTED,60,14,11,2
2885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915825ae-3308-4ea8-a241-84eb897ba6cb,Workflow-centric Research Object,IMPORTED,69,8,7,6
2886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,eaad07ed-0124-4cf0-aeca-7e789c3af4b1,Workflow-centric Research Object,IMPORTED,69,8,2,5
2887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911a1b7c-c3f8-4a5d-a692-080237dbcf8d,Workflow-centric Research Object,IMPORTED,69,8,2,5
2888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,edaa7ba8-2841-4ec1-a937-b5170d8a3629,Workflow-centric Research Object,IMPORTED,69,8,2,5
2889,25,0,0,25,1,0,0,0,0,25,1,0,1,24,0,0,1,24,1,24,0,25,0,0,1,0,1,0,1,24,0,0,25,e6b52ce6-3989-4fc6-a22f-93b22d331993,Basic Research Object,IMPORTED,43,24,2,6
2890,18,0,0,18,1,0,0,0,0,18,1,0,1,17,0,0,1,17,1,17,0,18,0,0,1,0,1,0,1,17,0,0,18,68533617-1cfa-4702-9384-b862604cab90,Basic Research Object,IMPORTED,43,17,2,2
2891,64,0,0,64,20,0,0,0,0,64,20,0,20,44,0,0,20,44,20,44,0,64,0,19,20,0,20,0,20,44,0,2,64,3e49ef70-b738-44af-8ac8-8b85b5e68ca1,Basic Research Object,IMPORTED,51,63,12,5
2892,17,0,0,17,1,0,0,0,0,17,1,0,1,16,0,0,1,16,1,16,0,17,0,0,1,0,1,0,1,16,0,0,17,3006ba82-4970-4a9e-a3df-47479076363c,Basic Research Object,IMPORTED,43,16,2,6
2893,5,0,0,5,1,0,0,0,0,5,1,0,1,4,0,0,1,4,1,4,0,5,0,0,1,0,1,0,1,4,0,0,5,349c023e-965a-4133-907f-744135e7a4f4,Basic Research Object,IMPORTED,51,4,2,6
